[      72ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ http://localhost:5173/node_modules/.vite/deps/react-dom_client.js?v=8b30a122:14337
[ 2005611ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2006316ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2006317ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2006493ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2006494ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2007264ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2007264ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2008299ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2008299ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2008302ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2008302ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2008955ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2008956ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2009217ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2009217ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2009959ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2009960ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2010858ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2010858ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2010860ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2010861ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2012467ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2012468ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2025873ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2025873ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2026791ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2026791ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2028502ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2028502ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2028506ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2028506ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2029347ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2029347ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2030958ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2030958ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2031964ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2031964ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2032862ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2032863ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2034633ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2034633ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2034636ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2034636ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2035624ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2035624ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2037431ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2037431ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2042480ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2042480ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2043290ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2043290ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2045013ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2045014ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2046019ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2046020ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2046878ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2046878ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2048520ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2048520ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2052444ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2052445ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2053308ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2053309ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2055036ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2055036ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2055037ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2055037ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2055965ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2055965ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2057760ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2057760ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2058768ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2058769ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2059591ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2059591ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2061298ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2061299ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2061301ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2061301ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2062182ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2062182ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2063812ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2063812ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2078536ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2078537ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2078825ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2078825ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2079417ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2079417ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2079702ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2079702ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2081117ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2081117ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2081448ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2081448ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2081452ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2081452ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2082122ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2082122ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2082458ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2082459ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2083110ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2083110ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2084106ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2084106ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2084774ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2084774ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2085111ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2085111ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2086013ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2086013ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2087672ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2087673ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2087675ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2087675ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2088538ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2088538ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2090341ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2090341ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2105353ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2105354ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2106353ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2106353ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2108032ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2108032ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2108035ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2108035ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2108999ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2108999ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2110659ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2110659ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2111666ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2111666ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2112575ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2112575ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2114282ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2114282ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2114286ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2114287ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2114790ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2114790ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2115102ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2115102ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2115669ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2115669ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2116891ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2116891ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2117301ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2117302ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2118310ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2118310ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2119281ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2119282ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2120927ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2120927ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2131905ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2131905ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2132786ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2132786ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2134470ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2134471ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2134473ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2134473ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2135356ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2135356ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2137117ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2137118ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2138123ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2138123ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2139013ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2139013ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2140801ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2140801ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2140805ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2140805ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2141662ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2141662ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2143447ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2143447ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2150941ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2150942ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2151775ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2151776ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2153392ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2153392ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2154399ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2154400ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2155243ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2155244ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2156994ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2156994ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2158459ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2158459ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2159385ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2159386ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2161036ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2161037ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2161040ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2161040ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2161978ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2161979ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2163780ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2163781ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2164787ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2164787ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2165662ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2165663ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2167351ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2167351ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2167353ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2167354ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2168266ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2168267ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2170000ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2170000ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2185014ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2185015ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2186008ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2186008ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2187007ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2187007ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2187614ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2187615ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2187616ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2187616ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2187953ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2187953ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2188426ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2188427ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2189736ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2189737ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2190042ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts:0
[ 2190042ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2190741ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2190741ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2191051ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/alerts/rich:0
[ 2191051ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
[ 2191653ms] [ERROR] Failed to load resource: the server responded with a status of 502 (Bad Gateway) @ http://localhost:5173/api/v1/analytics/predictions?horizon_minutes=60:0
[ 2191653ms] [ERROR] [API 502] Request failed (502) @ http://localhost:5173/@vite/client:524
